indicator_id,domain_id,subdomain_id,indicator_kind,indicator_label,research_prompt,knowledge_status,verification_status,ocm_code,version,status
IND-000546,DOM-18,DOM-18-S03,variation_change,"Document site, kili, gender, generation and historical variation in medicinal plants.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000547,DOM-18,DOM-18-S04,presence_form,"Document the presence, local name and form of healers.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000548,DOM-18,DOM-18-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for healers.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000549,DOM-18,DOM-18-S04,variation_change,"Document site, kili, gender, generation and historical variation in healers.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000550,DOM-18,DOM-18-S05,presence_form,"Document the presence, local name and form of protective practices.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000551,DOM-18,DOM-18-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for protective practices.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000552,DOM-18,DOM-18-S05,variation_change,"Document site, kili, gender, generation and historical variation in protective practices.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000553,DOM-18,DOM-18-S06,presence_form,"Document the presence, local name and form of birth health.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000554,DOM-18,DOM-18-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for birth health.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000555,DOM-18,DOM-18-S06,variation_change,"Document site, kili, gender, generation and historical variation in birth health.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000556,DOM-18,DOM-18-S07,presence_form,"Document the presence, local name and form of child health.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000557,DOM-18,DOM-18-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for child health.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000558,DOM-18,DOM-18-S07,variation_change,"Document site, kili, gender, generation and historical variation in child health.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000559,DOM-18,DOM-18-S08,presence_form,"Document the presence, local name and form of elder care.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000560,DOM-18,DOM-18-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for elder care.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000561,DOM-18,DOM-18-S08,variation_change,"Document site, kili, gender, generation and historical variation in elder care.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000562,DOM-18,DOM-18-S09,presence_form,"Document the presence, local name and form of traditional-modern interface.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000563,DOM-18,DOM-18-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for traditional-modern interface.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000564,DOM-18,DOM-18-S09,variation_change,"Document site, kili, gender, generation and historical variation in traditional-modern interface.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000565,DOM-19,DOM-19-S01,presence_form,"Document the presence, local name and form of elder roles.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000566,DOM-19,DOM-19-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for elder roles.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
